,brand,3G,4G,5G,Announced,Weight,Length,Width,Diameter,Display Type,Display Size,ppi,body ratio,OS,battery_capacity,Price,CPU,pixel,Loudspeaker,3.5mm jack,Chipset,RAM,Storage,Micro-SIM,Mini-SIM,Nano-SIM,eSIM,ratio_1,ratio_2
569,5,True,True,True,2020,198.0,158.1,73.1,8.8,3,6.53,409.0,94.1,0,4500.0,680.0,8.0,2822400.0,True,False,3,8.0,128.0,False,False,True,False,5.0,9.0
1758,12,True,True,True,2021,190.0,161.8,75.3,8.9,1,6.5,405.0,83.7,0,5000.0,115.99,8.0,2592000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
1816,12,True,True,False,2019,200.0,161.1,75.4,8.6,1,6.3,409.0,80.2,0,4000.0,250.0,8.0,2527200.0,True,True,6,3.0,32.0,False,False,True,False,5.0,9.0
2065,10,True,True,False,2019,150.0,142.2,69.9,7.9,0,5.8,438.0,83.3,0,3100.0,220.19,8.0,2462400.0,False,True,6,6.0,128.0,False,False,True,False,19.0,9.0
127,1,True,True,False,2015,192.0,158.2,77.9,7.3,1,5.5,401.0,67.7,2,2750.0,240.0,2.0,2073600.0,True,True,0,2.0,16.0,False,False,True,False,16.0,9.0
2329,10,True,False,False,2011,116.0,123.0,60.0,11.0,7,2.8,143.0,32.9,0,1160.0,80.0,5.847807757166947,76800.0,True,True,6,0.25,0.5,False,True,False,False,4.0,3.0
2006,10,True,True,True,2020,208.0,164.8,77.2,8.1,0,6.9,496.0,91.7,0,4500.0,409.04,8.0,4446720.0,False,False,6,12.0,128.0,False,False,False,True,3.0,9.0
980,7,True,False,False,2013,162.0,157.0,78.0,6.9,1,5.5,401.0,68.1,0,2500.0,360.0,2.0,2073600.0,True,True,2,2.0,16.0,True,False,False,False,16.0,9.0
190,2,True,True,False,2017,170.0,158.7,77.7,9.0,6,5.7,515.0,72.6,0,3300.0,370.0,4.0,3686400.0,True,True,6,6.0,64.0,False,False,True,False,16.0,9.0
1139,8,True,False,False,2013,161.0,150.2,76.9,9.4,1,5.5,200.0,72.2,0,3140.0,240.0,2.0,518400.0,False,True,4,1.0,8.0,False,True,False,False,16.0,9.0
992,7,True,False,False,2012,196.0,142.0,78.0,9.9,7,5.0,187.0,64.2,0,2250.0,280.0,5.847807757166947,384000.0,True,True,4,0.5,4.0,False,True,False,False,5.0,3.0
699,5,True,True,False,2016,150.0,134.2,66.7,9.9,7,4.5,218.0,62.3,0,2100.0,80.0,4.0,409920.0,True,True,4,1.0,8.0,True,False,False,False,16.0,9.0
606,5,True,True,False,2019,176.0,159.8,76.1,8.1,1,6.39,269.0,82.4,0,4000.0,150.0,8.0,1123200.0,True,True,3,4.0,64.0,False,False,True,False,5.0,9.0
180,2,True,True,False,2017,144.0,155.7,75.9,7.9,1,5.5,267.0,70.6,0,3000.0,250.0,8.0,921600.0,True,True,6,4.0,64.0,False,False,True,False,16.0,9.0
301,3,True,True,False,2014,177.0,163.5,81.4,9.2,1,6.0,367.0,74.6,0,3200.0,210.0,4.0,2073600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
1060,8,True,True,False,2016,140.0,148.6,75.2,7.9,1,5.3,277.0,69.3,0,2700.0,160.0,4.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
2212,10,True,True,False,2014,156.0,144.8,72.1,8.6,7,5.0,220.0,66.0,0,2600.0,140.0,4.0,518400.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
1069,8,True,True,False,2016,309.0,210.8,121.9,7.9,1,8.0,283.0,72.2,0,4800.0,220.0,8.0,2304000.0,True,True,6,2.0,16.0,False,False,True,False,16.0,10.0
1243,9,True,True,False,2020,180.0,150.6,72.4,9.1,1,5.45,295.0,70.3,0,3000.0,100.0,4.0,1036800.0,True,True,4,2.0,16.0,False,False,True,False,18.0,9.0
16,0,True,True,False,2020,168.0,146.1,71.6,9.9,1,5.5,293.0,74.6,0,3000.0,80.0,4.0,1036800.0,True,True,6,2.0,16.0,False,False,True,False,18.0,9.0
2332,10,True,True,False,2011,565.0,256.7,175.3,8.6,2,10.1,149.0,65.7,0,6800.0,290.0,2.0,1024000.0,False,True,5,1.0,16.0,False,True,False,False,16.0,10.0
546,5,True,True,False,2022,460.0,245.2,155.0,7.5,1,10.4,224.0,81.0,0,7250.0,350.0,8.0,2400000.0,False,False,3,4.0,64.0,False,False,True,False,5.0,3.0
658,5,True,True,False,2018,145.0,148.6,71.2,7.4,1,5.84,432.0,80.5,0,3000.0,240.0,8.0,2462400.0,True,True,3,3.0,32.0,False,False,True,False,19.0,9.0
2117,10,True,True,False,2017,179.0,156.7,78.8,8.1,4,5.7,386.0,72.5,0,3300.0,170.0,8.0,2073600.0,True,True,4,4.0,32.0,False,False,True,False,16.0,9.0
2144,10,True,True,False,2016,172.0,152.0,78.0,8.0,7,5.5,267.0,70.3,0,3000.0,150.0,4.0,921600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
1504,13,True,True,False,2020,168.0,159.2,73.4,7.9,0,6.47,398.0,87.9,0,4000.0,280.0,8.0,2527200.0,True,False,4,6.0,128.0,False,False,True,False,5.0,9.0
959,7,True,False,False,2014,145.0,132.0,67.6,11.1,1,4.5,218.0,62.5,0,2000.0,70.0,4.0,409920.0,True,True,4,1.0,4.0,False,True,False,False,16.0,9.0
797,6,True,True,False,2022,195.0,164.8,76.4,8.8,1,6.6,267.0,83.1,0,5000.0,120.0,8.0,1160640.0,True,True,4,2.0,64.0,False,False,True,False,20.0,9.0
225,2,True,True,False,2015,155.0,148.1,71.5,10.9,1,5.0,294.0,65.1,0,2500.0,180.0,2.0,921600.0,True,True,2,2.0,16.0,True,False,False,False,16.0,9.0
2074,10,True,True,False,2019,140.0,144.4,69.2,7.9,6,5.9,437.0,85.5,0,3100.0,260.0,8.0,2527200.0,True,True,1,4.0,64.0,False,False,True,False,5.0,9.0
1799,12,True,True,False,2020,199.0,162.3,77.2,8.9,1,6.53,395.0,83.5,0,5020.0,103.87,8.0,2527200.0,True,True,4,3.0,64.0,False,False,True,False,5.0,9.0
2318,10,True,False,False,2011,121.9,126.0,66.0,8.9,6,4.3,217.0,63.3,0,1650.0,170.0,2.0,384000.0,True,True,1,1.0,16.0,False,True,False,False,5.0,3.0
2085,10,True,True,False,2018,183.0,156.3,76.5,8.4,2,6.0,402.0,77.7,0,3300.0,300.0,8.0,2332800.0,True,True,6,6.0,64.0,False,False,True,False,18.0,9.0
1693,12,True,True,True,2022,200.0,164.0,76.1,8.9,1,6.58,401.0,83.3,0,5000.0,190.0,8.0,2592000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
1045,8,True,True,False,2018,171.0,154.7,78.1,8.9,1,5.5,267.0,69.0,0,4500.0,180.0,4.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
469,4,True,True,False,2012,130.0,132.4,66.2,10.1,2,4.3,342.0,58.2,1,1800.0,170.0,2.0,921600.0,True,True,6,1.0,16.0,True,False,False,False,16.0,9.0
954,7,True,True,False,2014,180.0,140.5,70.8,9.0,1,5.0,294.0,69.3,0,2500.0,150.0,8.0,921600.0,True,True,4,2.0,16.0,False,True,False,False,16.0,9.0
2328,10,True,False,False,2011,119.0,122.4,64.2,9.9,6,4.0,233.0,58.0,0,1650.0,230.0,5.847807757166947,384000.0,True,True,6,0.5,8.0,False,True,False,False,5.0,3.0
639,5,True,True,False,2018,168.0,158.9,76.9,8.1,1,6.26,269.0,80.0,0,4000.0,130.0,8.0,1094400.0,True,True,6,3.0,32.0,False,False,True,False,19.0,9.0
2176,10,True,True,False,2015,171.0,153.2,76.1,7.6,6,5.7,515.0,76.8,0,3000.0,450.0,8.0,3686400.0,True,True,1,4.0,32.0,False,False,True,False,16.0,9.0
1218,9,True,True,True,2021,210.1,169.4,78.4,9.3,1,6.52,269.0,77.3,0,4470.0,100.0,8.0,1152000.0,True,True,6,4.0,64.0,False,False,True,False,20.0,9.0
1158,8,True,True,False,2012,159.0,132.2,85.6,9.4,1,5.0,256.0,68.4,0,2150.0,180.0,2.0,786432.0,True,True,6,2.0,2.0,True,False,False,False,4.0,3.0
1415,11,True,False,False,2012,585.0,239.8,174.4,8.8,2,9.4,161.0,61.3,0,6000.0,260.0,4.0,1024000.0,False,True,5,1.0,16.0,False,True,False,False,16.0,10.0
2126,10,True,True,False,2017,172.0,146.2,73.3,9.7,1,5.0,294.0,64.3,0,2800.0,240.0,4.0,921600.0,True,True,1,2.0,16.0,True,False,False,False,16.0,9.0
1527,13,True,True,False,2018,190.0,158.8,75.6,8.5,1,6.01,403.0,77.3,0,5000.0,300.0,8.0,2332800.0,True,True,6,4.0,64.0,False,False,True,False,18.0,9.0
2288,10,True,False,False,2012,119.1,122.9,59.9,11.9,7,3.5,165.0,49.5,0,1750.0,100.0,5.847807757166947,153600.0,True,True,6,0.75,2.0,False,True,False,False,3.0,2.0
1300,9,True,False,False,2012,131.0,118.1,61.2,11.3,0,3.7,252.0,53.9,1,1300.0,140.0,5.847807757166947,384000.0,True,True,6,0.25,4.0,True,False,False,False,5.0,3.0
2246,10,True,True,False,2014,477.0,243.1,171.4,7.3,2,10.1,299.0,71.0,0,8220.0,420.0,4.0,4096000.0,False,True,6,2.0,16.0,True,False,False,False,16.0,10.0
1603,13,True,True,False,2014,143.0,140.9,69.3,8.2,1,5.0,445.0,69.3,0,2300.0,180.0,4.0,2073600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
160,2,True,True,False,2019,190.0,159.1,75.4,9.2,1,6.4,403.0,83.8,0,5000.0,500.0,8.0,2527200.0,False,True,6,6.0,64.0,False,False,True,False,5.0,9.0
1704,12,True,True,True,2022,201.0,163.1,76.2,8.5,3,6.67,526.0,86.4,0,5500.0,480.0,8.0,4608000.0,False,False,4,8.0,128.0,False,False,True,False,20.0,9.0
956,7,True,False,False,2014,171.5,159.0,84.0,8.7,1,6.0,245.0,74.3,0,3000.0,180.0,8.0,921600.0,True,True,4,1.0,8.0,False,True,False,False,16.0,9.0
2284,10,True,True,False,2012,183.0,151.1,80.5,9.4,6,5.5,267.0,68.6,0,3100.0,300.0,4.0,921600.0,True,True,1,2.0,16.0,True,False,False,False,16.0,9.0
877,7,True,True,False,2017,165.0,147.9,73.7,8.6,1,5.2,282.0,68.4,0,4000.0,170.0,8.0,921600.0,True,True,4,3.0,32.0,False,False,True,False,16.0,9.0
1919,10,True,True,True,2023,523.0,254.3,165.8,6.5,1,10.9,249.0,81.7,0,8000.0,530.0,8.0,3317760.0,False,False,1,6.0,128.0,False,False,False,True,16.0,10.0
1884,12,True,True,False,2016,174.0,151.5,76.2,8.2,0,5.5,401.0,72.2,0,4050.0,170.0,10.0,2073600.0,True,True,4,3.0,32.0,False,False,True,False,16.0,9.0
98,1,True,True,False,2021,487.0,250.6,174.1,7.5,1,10.2,265.0,73.8,2,8557.0,430.0,6.0,3499200.0,False,True,0,3.0,64.0,False,False,False,True,4.0,3.0
2217,10,True,True,False,2014,176.0,153.5,78.6,8.5,6,5.7,518.0,73.4,0,3220.0,350.0,4.0,3686400.0,True,True,6,3.0,32.0,True,False,False,False,16.0,9.0
253,2,True,True,False,2013,328.0,196.8,120.0,10.5,1,7.0,216.0,60.2,0,3950.0,220.0,2.0,1024000.0,True,True,2,1.0,8.0,True,False,False,False,16.0,10.0
103,1,True,True,True,2020,135.0,131.5,64.2,7.4,5,5.4,476.0,85.1,2,2227.0,287.0,6.0,2527200.0,False,False,0,4.0,64.0,False,False,False,True,5.0,9.0
1445,13,True,True,False,2022,198.0,168.0,77.5,8.6,1,6.75,260.0,84.5,0,5000.0,120.0,8.0,1152000.0,True,True,7,3.0,128.0,False,False,True,False,20.0,9.0
1443,13,True,True,True,2023,230.0,164.0,76.4,8.9,0,6.8,400.0,89.1,0,5000.0,700.0,8.0,2767680.0,False,True,6,16.0,256.0,False,False,True,False,20.0,9.0
1648,12,True,True,True,2023,188.0,165.9,76.2,8.0,3,6.67,395.0,85.0,0,5000.0,220.0,8.0,2592000.0,True,True,6,12.0,256.0,False,False,True,False,20.0,9.0
586,5,True,True,False,2020,180.0,162.4,77.1,8.1,1,6.5,396.0,82.8,0,4000.0,140.0,8.0,2527200.0,True,True,3,4.0,64.0,False,False,True,False,5.0,9.0
627,5,True,True,False,2019,146.0,147.1,70.8,8.5,1,5.71,295.0,78.1,0,3020.0,130.0,4.0,1094400.0,True,True,4,2.0,16.0,False,False,True,False,19.0,9.0
1696,12,True,True,True,2022,220.0,163.9,76.5,9.5,3,6.67,395.0,85.7,0,4650.0,720.0,8.0,2592000.0,False,False,6,8.0,128.0,False,False,True,False,20.0,9.0
2101,10,True,True,False,2018,186.0,160.2,75.7,7.9,6,6.0,411.0,75.3,0,3500.0,230.0,8.0,2397600.0,True,True,6,3.0,32.0,False,False,True,False,5.0,9.0
403,4,True,True,False,2015,153.0,157.9,77.8,7.9,2,5.5,267.0,67.9,0,2800.0,240.0,8.0,921600.0,False,True,4,1.5,16.0,False,False,True,False,16.0,9.0
1154,8,True,False,False,2013,105.0,102.9,59.2,12.2,7,3.0,133.0,45.8,0,1540.0,60.0,5.847807757166947,76800.0,True,True,6,0.5,4.0,False,True,False,False,4.0,3.0
1682,12,True,True,False,2022,201.0,164.0,76.1,8.9,1,6.58,401.0,83.6,0,5000.0,119.82,8.0,2600640.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
2056,10,True,True,False,2019,168.0,156.9,75.8,7.8,2,6.2,271.0,80.7,0,4000.0,180.0,8.0,1094400.0,True,True,4,2.0,32.0,False,False,True,False,19.0,9.0
2230,10,True,True,False,2014,170.1,145.3,73.4,8.9,6,5.1,432.0,67.2,0,2800.0,400.0,4.0,2073600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
452,4,True,True,False,2013,217.0,164.5,82.5,10.3,2,5.9,373.0,70.7,0,3300.0,370.0,4.0,2073600.0,False,True,6,2.0,16.0,True,False,False,False,16.0,9.0
1327,11,True,True,True,2020,163.0,158.0,68.0,8.0,3,6.1,449.0,80.9,0,4000.0,650.0,8.0,2721600.0,False,True,6,8.0,128.0,False,False,True,False,21.0,9.0
2049,10,True,True,True,2019,206.0,164.8,76.4,8.4,6,6.7,393.0,86.1,0,4500.0,400.0,8.0,2592000.0,True,False,6,6.0,128.0,False,False,True,False,20.0,9.0
880,7,True,True,False,2017,500.0,247.0,171.0,8.3,1,10.1,149.0,70.0,0,7000.0,180.0,4.0,1024000.0,False,True,6,2.0,16.0,False,False,True,False,16.0,10.0
2285,10,True,True,False,2012,179.4,151.1,80.5,9.4,6,5.5,267.0,68.6,0,3100.0,350.0,4.0,921600.0,True,True,1,2.0,16.0,True,False,False,False,16.0,9.0
623,5,True,True,False,2019,192.0,158.0,73.4,8.4,3,6.47,398.0,88.6,0,4200.0,670.0,8.0,2527200.0,True,False,3,6.0,128.0,False,False,True,False,5.0,9.0
1787,12,True,True,False,2020,209.0,165.8,76.7,8.8,1,6.67,395.0,84.5,0,5000.0,170.0,8.0,2592000.0,True,True,6,4.0,64.0,False,False,True,False,20.0,9.0
262,3,True,True,True,2023,202.0,164.7,76.0,8.9,1,6.5,270.0,81.5,0,5000.0,190.0,8.0,1152000.0,True,True,4,4.0,128.0,False,False,True,False,20.0,9.0
1634,12,True,True,False,2024,179.0,161.1,75.0,8.0,0,6.67,395.0,88.9,0,5000.0,212.17,8.0,2592000.0,False,True,4,8.0,256.0,False,False,True,False,20.0,9.0
1438,13,True,True,False,2023,190.0,165.0,76.1,8.4,1,6.6,267.0,83.3,0,5000.0,109.99,8.0,1160640.0,True,True,7,4.0,128.0,False,False,True,False,20.0,9.0
1969,10,True,True,False,2021,203.0,160.0,74.0,9.4,6,6.4,274.0,83.5,0,6000.0,170.0,8.0,1152000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
1802,12,True,True,True,2020,192.0,163.7,74.8,7.9,0,6.57,401.0,85.1,0,4160.0,130.0,8.0,2592000.0,True,True,6,6.0,64.0,False,False,True,False,20.0,9.0
640,5,True,True,False,2018,187.0,157.8,72.3,9.7,3,6.39,538.0,87.9,0,4200.0,1200.0,8.0,4492800.0,False,False,3,8.0,256.0,False,False,True,False,5.0,9.0
2220,10,True,True,False,2014,145.0,142.0,72.5,8.1,6,5.1,432.0,69.6,0,2800.0,390.0,4.0,2073600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
1959,10,True,True,False,2021,211.0,164.2,75.9,9.1,2,6.5,270.0,81.8,0,5000.0,95.0,8.0,1152000.0,True,True,7,2.0,32.0,False,False,True,False,20.0,9.0
488,4,True,False,False,2011,147.4,121.9,61.0,11.9,2,4.0,275.0,59.3,0,1520.0,140.0,5.847807757166947,518400.0,True,True,6,0.75,4.0,False,True,False,False,16.0,9.0
1843,12,True,True,False,2019,173.0,157.5,74.7,7.6,6,6.39,403.0,85.2,0,3300.0,590.0,8.0,2527200.0,True,False,6,6.0,64.0,False,False,True,False,5.0,9.0
1734,12,True,True,True,2021,203.0,164.1,76.9,8.8,0,6.67,395.0,85.1,0,5000.0,197.32,8.0,2592000.0,False,False,4,8.0,128.0,False,False,True,False,20.0,9.0
146,1,True,False,False,2010,137.0,115.2,58.6,9.3,1,3.5,330.0,54.0,2,1420.0,200.0,5.847807757166947,614400.0,True,True,0,0.5,8.0,True,False,False,False,3.0,2.0
1534,13,True,True,False,2017,230.0,150.9,71.6,12.2,1,5.2,426.0,68.3,0,3180.0,400.0,4.0,2073600.0,False,True,6,4.0,64.0,False,False,True,False,16.0,9.0
1986,10,True,True,False,2021,221.0,164.0,75.9,9.7,2,6.5,270.0,81.9,0,6000.0,130.0,8.0,1152000.0,True,True,1,4.0,64.0,False,False,True,False,20.0,9.0
1369,11,True,True,False,2015,144.0,146.0,72.0,6.9,1,5.2,428.0,69.6,0,2930.0,320.0,8.0,2073600.0,False,True,6,3.0,32.0,False,False,True,False,16.0,9.0
2299,10,True,False,False,2012,133.0,136.6,70.6,8.6,6,4.8,306.0,65.9,0,2100.0,190.0,4.0,921600.0,True,True,1,1.0,16.0,True,False,False,False,16.0,9.0
659,5,True,True,False,2018,155.0,158.3,76.7,7.8,1,5.99,269.0,76.3,0,3000.0,150.0,8.0,1036800.0,True,True,6,3.0,32.0,False,False,True,False,18.0,9.0
1794,12,True,True,False,2020,199.0,162.3,77.2,8.9,1,6.53,395.0,83.5,0,5020.0,130.0,8.0,2527200.0,True,True,4,4.0,128.0,False,False,True,False,5.0,9.0
186,2,True,True,False,2017,168.0,153.4,76.4,10.9,1,5.5,267.0,71.2,0,3000.0,120.0,4.0,921600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
1147,8,True,True,False,2013,126.0,128.0,65.9,10.2,1,4.5,245.0,66.2,0,2460.0,200.0,2.0,518400.0,True,True,6,1.0,4.0,True,False,False,False,16.0,9.0
608,5,True,True,True,2019,198.0,158.1,73.1,8.8,3,6.53,409.0,94.1,0,4500.0,1440.0,8.0,2822400.0,True,False,3,8.0,128.0,False,False,True,False,5.0,9.0
1930,10,True,True,False,2023,201.0,167.7,78.0,9.1,2,6.6,400.0,80.2,0,5000.0,131.45,8.0,2600640.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
197,2,True,True,False,2016,150.0,149.0,76.0,7.9,1,5.5,401.0,73.6,0,3000.0,160.0,8.0,2073600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
293,3,True,True,False,2018,140.0,145.0,72.0,9.4,1,5.0,294.0,66.0,0,2000.0,90.0,4.0,921600.0,True,True,4,2.0,16.0,True,False,False,False,16.0,9.0
766,5,True,False,False,2012,130.0,122.5,62.6,11.2,7,4.0,233.0,59.4,0,1500.0,110.0,2.0,384000.0,True,True,6,0.5,4.0,False,True,False,False,5.0,3.0
400,4,True,True,False,2015,170.0,153.9,75.9,8.0,2,5.5,401.0,71.4,0,3000.0,300.0,8.0,2073600.0,False,True,4,3.0,32.0,False,False,True,False,16.0,9.0
122,1,True,True,False,2017,469.0,240.0,169.5,7.5,1,9.7,264.0,71.6,2,8827.0,390.0,2.0,3145728.0,False,True,0,2.0,32.0,False,False,False,True,4.0,3.0
202,2,True,True,False,2016,202.0,156.0,77.5,10.6,1,5.5,267.0,69.0,0,5000.0,170.0,8.0,921600.0,True,True,6,2.0,32.0,True,False,False,False,16.0,9.0
835,7,True,True,False,2021,460.0,244.0,153.0,8.2,1,10.3,220.0,82.4,0,7700.0,170.0,8.0,2304000.0,False,True,4,3.0,32.0,False,False,True,False,16.0,10.0
1439,13,True,True,True,2023,197.0,163.5,75.2,8.5,1,6.52,269.0,83.5,0,5000.0,129.99,8.0,1152000.0,True,True,7,4.0,128.0,False,False,True,False,20.0,9.0
1733,12,True,True,True,2021,204.0,164.1,76.9,8.8,0,6.67,395.0,85.1,0,5000.0,243.16,8.0,2592000.0,False,False,6,8.0,128.0,False,False,True,False,20.0,9.0
1695,12,True,True,True,2022,166.0,158.3,71.5,7.0,3,6.55,402.0,91.5,0,4500.0,330.0,8.0,2592000.0,False,False,6,8.0,128.0,False,False,True,False,20.0,9.0
1707,12,True,True,True,2021,179.0,152.7,69.9,8.2,0,6.28,419.0,89.2,0,4500.0,272.74,8.0,2592000.0,False,False,6,8.0,128.0,False,False,True,False,20.0,9.0
2282,10,True,True,False,2012,139.0,121.9,63.5,12.7,7,4.0,233.0,58.8,0,2100.0,150.0,2.0,384000.0,True,True,6,1.0,4.0,False,True,False,False,5.0,3.0
1153,8,True,False,False,2013,107.0,102.6,61.1,11.9,1,3.2,125.0,50.6,0,1540.0,90.0,5.847807757166947,76800.0,True,True,6,0.5,4.0,False,True,False,False,4.0,3.0
1661,12,True,True,True,2023,181.0,162.9,76.0,7.9,0,6.67,395.0,86.8,0,5000.0,237.12,8.0,2592000.0,False,True,6,6.0,128.0,False,False,True,False,20.0,9.0
1759,12,True,True,False,2021,178.8,160.5,74.5,8.3,0,6.43,409.0,83.5,0,5000.0,133.25,8.0,2592000.0,False,True,4,4.0,64.0,False,False,True,False,20.0,9.0
854,7,True,True,False,2019,236.0,176.3,102.9,8.3,1,7.0,170.0,76.0,0,3590.0,100.0,4.0,614400.0,True,True,4,1.0,8.0,False,False,True,False,16.0,9.0
1589,13,True,True,False,2015,165.0,154.8,76.6,7.9,1,5.5,401.0,70.3,0,2900.0,200.0,8.0,2073600.0,True,True,6,3.0,16.0,False,False,True,False,16.0,9.0
641,5,True,True,False,2018,232.0,174.6,85.4,8.2,3,7.2,346.0,87.6,0,5000.0,580.0,8.0,2423520.0,False,True,3,6.0,128.0,False,False,True,False,7.0,9.0
1,0,True,True,False,2021,190.0,156.4,74.8,9.7,1,6.1,282.0,78.1,0,3000.0,110.0,8.0,1123200.0,True,True,7,2.0,32.0,False,False,True,False,5.0,9.0
2160,10,True,True,False,2016,157.0,150.9,72.6,7.7,6,5.5,534.0,76.1,0,3600.0,330.0,4.0,3686400.0,True,True,6,4.0,32.0,False,False,True,False,16.0,9.0
698,5,True,False,False,2016,278.0,191.8,107.0,8.5,1,7.0,170.0,67.2,0,4100.0,100.0,4.0,614400.0,True,True,7,2.0,16.0,True,False,False,False,16.0,9.0
1636,12,True,True,True,2023,209.0,160.9,75.0,8.2,3,6.67,526.0,89.0,0,5000.0,430.0,8.0,4608000.0,False,False,6,12.0,256.0,False,False,True,False,20.0,9.0
1291,9,True,False,False,2013,124.0,119.9,64.0,9.9,1,4.0,233.0,59.3,1,1430.0,120.0,2.0,384000.0,True,True,6,1.0,8.0,True,False,False,False,5.0,3.0
2238,10,True,False,False,2014,105.0,106.0,61.0,11.0,7,3.14,127.0,47.2,0,1300.0,120.0,5.847807757166947,76800.0,True,True,6,0.5,4.0,False,True,False,False,4.0,3.0
1520,13,True,True,False,2018,193.0,158.2,75.0,9.9,1,6.0,402.0,78.3,0,3800.0,420.0,8.0,2332800.0,True,True,6,6.0,64.0,False,False,True,False,18.0,9.0
1853,12,True,True,False,2018,178.0,149.3,71.7,8.8,1,5.84,432.0,79.5,0,4000.0,380.0,8.0,2462400.0,True,True,6,3.0,32.0,False,False,True,False,19.0,9.0
1136,8,True,True,False,2013,130.0,137.9,69.2,8.6,1,4.95,445.0,70.8,0,2300.0,260.0,4.0,2073600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
2269,10,True,False,False,2013,132.0,136.6,69.8,7.9,6,5.0,441.0,72.3,0,2600.0,460.0,8.0,2073600.0,True,True,1,2.0,16.0,True,False,False,False,16.0,9.0
1631,12,True,True,True,2024,174.5,161.1,75.0,7.6,0,6.67,395.0,88.9,0,5000.0,254.0,8.0,2592000.0,True,True,4,6.0,128.0,False,False,True,False,20.0,9.0
1998,10,True,True,False,2020,191.0,159.2,75.1,8.9,6,6.4,403.0,84.1,0,6000.0,200.0,8.0,2527200.0,True,True,1,6.0,64.0,False,False,True,False,5.0,9.0
663,5,True,True,False,2018,498.0,258.7,171.8,7.3,1,10.8,280.0,76.1,0,7500.0,390.0,8.0,4096000.0,False,False,3,4.0,64.0,False,False,True,False,16.0,10.0
683,5,True,True,False,2017,175.0,145.1,73.7,9.5,1,5.0,196.0,64.4,0,2200.0,90.0,4.0,409920.0,True,True,4,1.0,8.0,True,False,False,False,16.0,9.0
1257,9,True,True,False,2018,180.0,154.8,75.8,8.0,1,6.18,408.0,81.2,0,3500.0,390.0,8.0,2462400.0,True,True,6,4.0,64.0,False,False,True,False,19.0,9.0
317,3,True,False,False,2013,128.0,142.0,69.4,7.7,1,5.0,441.0,69.9,0,2020.0,240.0,4.0,2073600.0,True,True,4,2.0,32.0,True,False,False,False,16.0,9.0
648,5,True,True,False,2018,160.0,155.2,73.4,8.0,1,6.21,415.0,83.1,0,3400.0,260.0,8.0,2527200.0,True,True,3,3.0,64.0,False,False,True,False,5.0,9.0
1434,13,True,True,True,2023,229.0,164.0,76.4,8.9,0,6.8,400.0,89.1,0,5500.0,710.0,8.0,2767680.0,False,True,6,16.0,256.0,False,False,True,False,20.0,9.0
1479,13,True,True,True,2021,186.0,163.0,75.3,7.8,0,6.67,395.0,87.5,0,4200.0,500.0,8.0,2592000.0,True,False,6,6.0,128.0,False,False,True,False,20.0,9.0
709,5,True,True,False,2015,156.0,149.8,75.3,7.2,3,5.5,401.0,73.9,0,2700.0,350.0,8.0,2073600.0,True,True,3,3.0,32.0,False,False,True,False,16.0,9.0
1282,9,True,False,False,2014,150.0,121.7,68.3,11.1,1,4.3,217.0,63.3,0,1800.0,90.0,2.0,384000.0,True,True,6,1.0,4.0,True,False,False,False,5.0,3.0
1768,12,True,True,True,2021,214.5,165.4,76.8,9.0,1,6.67,395.0,84.6,0,4820.0,250.0,8.0,2592000.0,False,True,6,6.0,128.0,False,False,True,False,20.0,9.0
972,7,True,False,False,2013,159.0,131.0,66.0,10.0,1,4.5,218.0,64.5,0,2500.0,80.0,2.0,409920.0,True,True,4,0.5,4.0,False,True,False,False,16.0,9.0
1306,9,True,True,False,2012,160.0,123.8,68.5,9.9,0,4.3,217.0,62.1,1,1650.0,170.0,2.0,384000.0,True,True,6,1.0,8.0,True,False,False,False,5.0,3.0
1400,11,True,True,False,2014,162.0,145.7,73.9,8.6,7,5.0,441.0,64.0,0,3000.0,260.0,4.0,2073600.0,True,True,6,2.0,32.0,True,False,False,False,16.0,9.0
1408,11,True,True,False,2013,155.0,130.6,67.1,10.0,7,4.6,319.0,66.6,0,2370.0,180.0,2.0,921600.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
1496,13,True,True,False,2020,162.0,147.0,71.0,9.7,7,5.45,295.0,73.4,0,2650.0,140.0,4.0,1036800.0,False,True,4,2.0,32.0,False,False,True,False,18.0,9.0
